national_rank,scientific_name,common_name,class,order,family,phylum,top5,top10,evidence_support,evidence_support_label,direct_protective_context_count,direct_protective_chemical_count,warning_context_count,eligible_state_count,broad_life_stage_category_count,official_or_common_method_species,selection_incremental_gain_lower5,selection_objective_cumulative_lower5,incremental_expected_capture_lower5,validated_incremental_expected_capture_lower5,rank_scope,leave_one_out_loss_top5,support_note,cumulative_expected_capture_lower-5%,cumulative_expected_capture_lower-10%,cumulative_expected_capture_lower-20%
61,Ceriodaphnia acanthina,,Branchiopoda,Diplostraca,Daphniidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,1,0,0,1,False,0.0012001473192966667,0.977616812053215,0.0021917977359009466,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.8714239223501475,0.9849318669964456,0.9997023845009587
62,Hyalella sp.,,Malacostraca,Amphipoda,Hyalellidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),11,6,0,0,1,False,0.001136475874351587,0.9787532879275666,0.0021424124379234577,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.873566334788071,0.9853664840244364,0.9997160372034948
63,Lithobates pipiens,,Amphibia,Anura,Ranidae,Chordata,False,False,strong_50_plus,Strong (50+ protective contexts),209,64,8,28,4,False,0.0010775539581866717,0.9798308418857533,0.0020763815956108544,,extended_r1_greedy_order,,,0.8756427163836819,0.9857431367204039,0.9997262356188245
64,Ceriodaphnia rigaudi,,Branchiopoda,Diplostraca,Daphniidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),6,6,0,0,1,False,0.0010215104002079822,0.9808523522859612,0.002021894619896658,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.8776646110035785,0.9861506485656769,0.9997392265783324
65,Cucumerunio novaehollandiae,,Bivalvia,Unionoida,Hyriidae,Mollusca,False,False,sparse_5_19,Limited (5-19 protective contexts),12,6,0,0,1,False,0.0009672815905086332,0.98181963387647,0.00197860733582067,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.8796432183393992,0.9865878548498881,0.9997543024754789
66,Palaemonetes kadiakensis,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,moderate_20_49,Moderate (20-49 protective contexts),47,43,0,10,3,False,0.0009175918891052068,0.9827372257655749,0.0019324116045624784,,extended_r1_greedy_order,,,0.8815756299439617,0.9870038351119648,0.9997693548768309
67,Daphnia laevis,,Branchiopoda,Diplostraca,Daphniidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),5,3,2,0,2,False,0.0008657357234006681,0.9836029614889757,0.0018524804527003669,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.883428110396662,0.9873529888411021,0.9997795178440948
68,Macrobrachium lamarrei,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,moderate_20_49,Moderate (20-49 protective contexts),20,15,5,0,2,False,0.0008219830728951556,0.9844249445618709,0.0018237660181246174,,extended_r1_greedy_order,,,0.8852518764147866,0.9877148525488204,0.9997908430986746
69,Ceriodaphnia sp.,,Branchiopoda,Diplostraca,Daphniidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),9,8,1,0,1,False,0.0007800676913173445,0.9852050122531884,0.0017704460741165828,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.8870223224889032,0.9880443545097732,0.9997999914289045
70,Xenopus laevis,,Amphibia,Anura,Pipidae,Chordata,False,False,strong_50_plus,Strong (50+ protective contexts),358,123,34,1,4,False,0.0007375492152863662,0.9859425614684747,0.0017478365159104836,,extended_r1_greedy_order,,,0.8887701590048137,0.9882864528034486,0.9998042992870171
71,Daphnia similoides,,Branchiopoda,Diplostraca,Daphniidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),8,2,0,0,1,False,0.0006956950071657896,0.9866382564756406,0.001659106180987635,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.8904292651858013,0.9885787887102486,0.9998120257749292
72,Nemoura cinerea,,Insecta,Plecoptera,Nemouridae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),13,13,0,0,1,False,0.000661066614521719,0.9872993230901621,0.0016375952010523331,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.8920668603868537,0.988835837186908,0.9998177493098196
73,Gammarus sp.,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),17,16,0,0,2,False,0.0006263498279899873,0.9879256729181525,0.001599936990431594,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.8936667973772853,0.9891086408828258,0.9998244138602113
74,Gammarus elvirae,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,0.0005897653754036876,0.9885154382935558,0.0015418674274115807,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.8952086648046969,0.9893859305167917,0.999831597021195
75,Gammarus roeseli,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),13,10,3,0,2,False,0.0005586629990011762,0.9890741012925571,0.0015055531913585884,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.8967142179960554,0.9896402407017072,0.9998378735220699
76,Simocephalus vetulus,,Branchiopoda,Diplostraca,Daphniidae,Arthropoda,False,False,moderate_20_49,Moderate (20-49 protective contexts),32,20,2,0,3,False,0.0005291349929358792,0.989603236285493,0.0014544764543625854,,extended_r1_greedy_order,,,0.898168694450418,0.9898957246736503,0.9998443971158879
77,Aquarana catesbeiana,,Amphibia,Anura,Ranidae,Chordata,False,False,strong_50_plus,Strong (50+ protective contexts),106,49,14,0,3,False,0.0005027308699471424,0.9901059671554401,0.001431876511183816,,extended_r1_greedy_order,,,0.8996005709616018,0.9901072913153567,0.9998485312143047
78,Utterbackia imbecillis,,Bivalvia,Unionoida,Unionidae,Mollusca,False,False,strong_50_plus,Strong (50+ protective contexts),54,26,0,34,2,False,0.0004782961145983832,0.9905842632700385,0.0013990861945077926,,extended_r1_greedy_order,,,0.9009996571561096,0.9903244705871603,0.9998532698246451
79,Daphnia lumholtzi,,Branchiopoda,Diplostraca,Daphniidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),8,7,0,0,1,False,0.00045505677988567347,0.9910393200499241,0.0013547466590657642,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9023544038151754,0.9905492385419051,0.9998588181456857
80,Moina dubia,,Branchiopoda,Cladocera,Moinidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,1,False,0.0004318886649190944,0.9914712087148432,0.0013358843778398244,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9036902881930152,0.9907841508961517,0.9998645343823336
81,Brachionus calyciflorus,,Monogononta,Ploima,Brachionidae,Rotifera,False,False,strong_50_plus,Strong (50+ protective contexts),103,61,17,0,3,False,0.00041023664068898295,0.9918814453555322,0.001322045272865724,,extended_r1_greedy_order,,,0.905012333465881,0.9909707941098421,0.9998679684634398
82,Ceriodaphnia affinis,,Branchiopoda,Diplostraca,Daphniidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),5,2,1,1,3,False,0.00038931682170205775,0.9922707621772342,0.0012669361136270485,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.906279269579508,0.9911832707927176,0.9998732263566886
83,Asellus aquaticus,,Malacostraca,Isopoda,Asellidae,Arthropoda,False,False,strong_50_plus,Strong (50+ protective contexts),105,62,17,0,4,False,0.0003700396694921625,0.9926408018467264,0.0012570801205911142,,extended_r1_greedy_order,,,0.9075363497000991,0.9913570540185052,0.9998763147257175
84,Etheostoma fonticola,,Actinopterygii,Perciformes,Percidae,Chordata,False,False,moderate_20_49,Moderate (20-49 protective contexts),20,6,0,1,1,False,0.0003489793925019506,0.9929897812392282,0.0012115489605190044,,extended_r1_greedy_order,,,0.9087478986606181,0.991562092152349,0.999881159101294
85,Gammarus orinos,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,0.0003310592800895102,0.9933208405193179,0.0011807806564674284,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9099286793170855,0.9917509051797331,0.999885381961305
86,Baetis rhodani,,Insecta,Ephemeroptera,Baetidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),17,16,0,8,2,False,0.00031469362231683793,0.9936355341416346,0.0011581302481811218,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9110868095652667,0.9919333753241159,0.9998894392372415
87,Lithobates sylvaticus,,Amphibia,Anura,Ranidae,Chordata,False,False,strong_50_plus,Strong (50+ protective contexts),97,34,3,34,2,False,0.00029842543442621213,0.9939339595760609,0.0011221344936861444,,extended_r1_greedy_order,,,0.9122089440589528,0.9920864175409129,0.999892107500528
88,Gammarus limnaeus,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,0.0002843564498984619,0.9942183160259593,0.001105503720825407,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9133144477797782,0.9922582770223771,0.9998958179852289
89,Moina australiensis,,Branchiopoda,Cladocera,Moinidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,2,False,0.00027002034755935775,0.9944883363735187,0.001078123262021613,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9143925710417998,0.9924311915998661,0.9998995835723956
90,Moina sp.,,Branchiopoda,Cladocera,Moinidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,0.0002555221153357026,0.9947438584888544,0.0010484353764810272,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9154410064182809,0.9925969398351628,0.9999031463154864
91,Oncorhynchus mykiss,,Actinopterygii,Salmoniformes,Salmonidae,Chordata,False,False,strong_50_plus,Strong (50+ protective contexts),1056,473,198,2,5,True,0.00024349036516765823,0.9949873488540221,0.0010793963307310639,,extended_r1_greedy_order,,,0.9165204027490119,0.9927262272445624,0.9999054381431411
92,Aedes vexans,,Insecta,Diptera,Culicidae,Arthropoda,False,False,moderate_20_49,Moderate (20-49 protective contexts),23,21,0,47,2,False,0.000231566544811428,0.9952189153988337,0.0010092164683452864,,extended_r1_greedy_order,,,0.9175296192173572,0.9928881539404314,0.9999095781268796
93,Physa gyrina,,Gastropoda,Basommatophora,Physidae,Mollusca,False,False,moderate_20_49,Moderate (20-49 protective contexts),49,23,0,17,2,False,0.00022042864299835202,0.9954393440418321,0.000990113887985089,,extended_r1_greedy_order,,,0.9185197331053423,0.9930126593116054,0.9999115043695925
94,Gammarus tigrinus,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,1,1,False,0.00020915414993000428,0.9956484981917619,0.0009642803011137291,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.919484013406456,0.9931546686190571,0.9999143524055627
95,Lymnaea stagnalis,,Gastropoda,Basommatophora,Lymnaeidae,Mollusca,False,False,strong_50_plus,Strong (50+ protective contexts),123,62,15,15,3,False,0.00019603162781266418,0.9958445298195746,0.000934444560552472,,extended_r1_greedy_order,,,0.9204184579670085,0.9932648994561053,0.9999159381295425
96,Moina irrasa,,Branchiopoda,Cladocera,Moinidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),5,3,0,0,1,False,0.00018687631607485538,0.9960314061356493,0.0009062807095056025,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9213247386765141,0.993407801980194,0.9999188630173321
97,Alathyria profuga,,Bivalvia,Unionoida,Hyriidae,Mollusca,False,False,sparse_5_19,Limited (5-19 protective contexts),12,6,0,0,1,False,0.0001776699184359919,0.9962090760540855,0.0008899120401972826,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9222146507167114,0.993549254403232,0.9999220278493003
98,Moina rectirostris,,Branchiopoda,Cladocera,Moinidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,1,0,0,1,False,0.0001696574985289592,0.9963787335526144,0.0008710468840404939,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9230856976007519,0.9936762617733157,0.999924476360889
99,Macrobrachium malcolmsonii,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),13,6,3,0,2,False,0.00016198939366035689,0.9965407229462746,0.0008605324877900555,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9239462300885419,0.9937957876153916,0.999926802388313
100,Chironomus plumosus,,Insecta,Diptera,Chironomidae,Arthropoda,False,False,strong_50_plus,Strong (50+ protective contexts),56,43,1,1,2,False,0.00015468863059651494,0.9966954115768714,0.0008381623343878264,,extended_r1_greedy_order,,,0.9247843924229298,0.993894724356037,0.9999283074078906
101,Echinogammarus stammeri,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,0.00014751315277786682,0.9968429247296492,0.0008298163575525264,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9256142087804823,0.9940049881474708,0.9999302421243825
102,Hydra oligactis,,Hydrozoa,Hydroida,Hydridae,Cnidaria,False,False,moderate_20_49,Moderate (20-49 protective contexts),21,19,0,7,1,False,0.00014082537422384353,0.996983750103873,0.0008180216071597135,,extended_r1_greedy_order,,,0.926432230387642,0.9941016506574005,0.9999316730833955
103,Gammarus duebeni,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,3,0,0,1,False,0.0001338278613539359,0.9971175779652267,0.000796280962583884,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9272285113502259,0.9942098031447862,0.9999336805463389
104,Anopheles quadrimaculatus,,Insecta,Diptera,Culicidae,Arthropoda,False,False,moderate_20_49,Moderate (20-49 protective contexts),28,25,0,25,1,False,0.00012748571795763647,0.9972450636831844,0.0007814121205460545,,extended_r1_greedy_order,,,0.9280099234707719,0.9943168728600456,0.9999357559688143
105,Paratya curvirostris,,Malacostraca,Decapoda,Atyidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,2,False,0.00012156514441007478,0.9973666288275946,0.0007675870320112965,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9287775105027832,0.9944297153383869,0.9999379431365568
106,Caridina laevis,,Malacostraca,Decapoda,Atyidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),13,7,0,0,2,False,0.00011561316772878428,0.9974822419953233,0.0007520316908178337,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9295295421936011,0.9945348079865638,0.9999397108943496
107,Velesunio ambiguus,,Bivalvia,Unionoida,Hyriidae,Mollusca,False,False,sparse_5_19,Limited (5-19 protective contexts),13,7,1,0,1,False,0.00011007170539218051,0.9975923137007155,0.00073592189711158,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9302654640907126,0.9946413696269844,0.9999418033263783
108,Notonecta sp.,,Insecta,Heteroptera,Notonectidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),18,13,0,0,1,False,0.00010520702527155156,0.997697520725987,0.0007220116943111865,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9309874757850238,0.9947316075591385,0.9999433025251965
109,Echinogammarus echinosetosus,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),5,3,0,0,1,False,0.00010048835432752461,0.9977980090803147,0.0007116436615316468,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9316991194465555,0.9948212299367584,0.9999447624947452
110,Aedes punctor,,Insecta,Diptera,Culicidae,Arthropoda,False,False,moderate_20_49,Moderate (20-49 protective contexts),21,20,0,7,1,False,9.596628576452062e-05,0.9978939753660793,0.0006987661609972884,,extended_r1_greedy_order,,,0.9323978856075528,0.9949127617943014,0.9999464023931983
111,Pteronarcella badia,,Insecta,Plecoptera,Pteronarcyidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),19,19,0,0,1,False,9.160107329237951e-05,0.9979855764393714,0.0006889390977241616,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9330868247052769,0.9950142380319903,0.999948459992808
112,Diaptomus sp.,,Maxillopoda,Calanoida,Diaptomidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),16,15,0,0,1,False,8.756929876170623e-05,0.9980731457381332,0.000681701851237726,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9337685265565147,0.9950972802813185,0.9999497331583501
113,Ambystoma mexicanum,,Amphibia,Caudata,Ambystomatidae,Chordata,False,False,moderate_20_49,Moderate (20-49 protective contexts),23,16,2,0,2,False,8.365915767567835e-05,0.9981568048958088,0.0006649353596706042,,extended_r1_greedy_order,,,0.9344334619161853,0.9951671379498912,0.9999506125098921
114,Isonychia sp.,,Insecta,Ephemeroptera,Isonychiidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),15,14,0,0,2,False,7.97683492657161e-05,0.9982365732450746,0.0006558567505424717,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9350893186667277,0.9952430635905227,0.9999517388492637
115,Epioblasma capsaeformis,,Bivalvia,Unionoida,Unionidae,Mollusca,False,False,sparse_5_19,Limited (5-19 protective contexts),16,7,0,2,1,False,7.621882314884864e-05,0.9983127920682234,0.0006438299784334856,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9357331486451612,0.9953247175200484,0.9999530577528821
116,Gammarus kischineffensis,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),6,5,0,0,2,False,7.280094189621454e-05,0.9983855930101199,0.000632372562685668,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9363655212078469,0.9954013423064364,0.9999542499443661
117,Hexagenia sp.,,Insecta,Ephemeroptera,Ephemeridae,Arthropoda,False,False,moderate_20_49,Moderate (20-49 protective contexts),28,18,4,0,1,False,6.960356741109399e-05,0.9984551965775308,0.0006252939778467193,,extended_r1_greedy_order,,,0.9369908151856936,0.995466925249982,0.9999551237065181
118,Macrobrachium amazonicum,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,1,0,1,False,6.653087094129795e-05,0.9985217274484722,0.0006121641702296898,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9376029793559233,0.9955415134247809,0.9999563575465635
119,Salmo trutta,,Actinopterygii,Salmoniformes,Salmonidae,Chordata,False,False,strong_50_plus,Strong (50+ protective contexts),169,91,24,2,4,False,6.355152832774049e-05,0.9985852789767997,0.0006023846156639756,,extended_r1_greedy_order,,,0.9382053639715873,0.9956062832099957,0.9999572714535864
120,Macrobrachium superbum,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,2,0,0,1,False,6.0761677535708456e-05,0.9986460406543353,0.0005930846735190398,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9387984486451063,0.9956771360583925,0.9999584110201547
121,Simocephalus sp.,,Branchiopoda,Diplostraca,Daphniidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,5.812620275307406e-05,0.9987041668570885,0.0005751722279832006,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9393736208730895,0.9957454162480608,0.999959463224299
122,Simocephalus exspinosus,,Branchiopoda,Diplostraca,Daphniidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,2,0,5,1,False,5.558256435758717e-05,0.9987597494214462,0.000566722988079138,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9399403438611686,0.995812197406067,0.9999604810900342
123,Dugesia lugubris,,Turbellaria,Tricladida,Planariidae,Platyhelminthes,False,False,sparse_5_19,Limited (5-19 protective contexts),19,15,0,0,1,False,5.314716053451802e-05,0.9988128965819807,0.0005767172452187941,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9405170611063874,0.9958693618774425,0.9999611479617342
124,Macrobrachium carcinus,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,2,2,1,False,5.0833564847122294e-05,0.9988637301468276,0.0005591889490875745,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.941076250055475,0.9959352186586714,0.9999621849182688
125,Palaemonetes argentinus,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),7,3,3,0,1,False,4.838839792657211e-05,0.9989121185447544,0.0005491827488181,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9416254328042931,0.995999922598223,0.999963182994259
126,Echinogammarus meridionalis,,Malacostraca,Amphipoda,Gammaridae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,3,0,1,False,4.615468449790958e-05,0.9989582732292522,0.0005391780694443682,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9421646108737375,0.9960592504310272,0.9999639909553568
127,Hyla chrysoscelis,,Amphibia,Anura,Hylidae,Chordata,False,False,moderate_20_49,Moderate (20-49 protective contexts),23,8,2,31,2,False,4.417717658012388e-05,0.9990024504058322,0.0005291660678503618,,extended_r1_greedy_order,,,0.9426937769415878,0.996118875407928,0.99996485959806
128,Macrobrachium lar,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),9,5,0,0,1,False,4.227162144630781e-05,0.9990447220272787,0.00052299169775194,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9432167686393398,0.9961790862541907,0.9999657713785434
129,Macrobrachium lanchesteri,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),15,7,0,0,1,False,4.044059114908364e-05,0.9990851626184278,0.000515323003186019,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9437320916425258,0.9962414938317885,0.9999667734608242
130,Palaemonetes africanus,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,3.8638355384538046e-05,0.9991238009738124,0.0005081700408954282,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9442402616834212,0.9963003415874561,0.9999676682231694
131,Macrobrachium ferreirai,,Malacostraca,Decapoda,Palaemonidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,1,False,3.687155903528543e-05,0.9991606725328473,0.0004992598079283095,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9447395214913495,0.9963559103988144,0.9999684757993319
